sample,region
smp_SRS048669,mouth
smp_SRS048671,mouth
smp_SRS048690,vagina
smp_SRS048692,mouth
smp_SRS048709,mouth
smp_SRS048716,mouth
smp_SRS048722,stool
smp_SRS048741,ear
smp_SRS048749,mouth
smp_SRS048760,mouth
smp_SRS048785,ear
smp_SRS048807,mouth
smp_SRS048816,mouth
smp_SRS048819,stool
smp_SRS048822,mouth
smp_SRS048838,stool
smp_SRS048843,arm
smp_SRS048853,stool
smp_SRS048865,ear
smp_SRS048870,stool
smp_SRS048891,mouth
smp_SRS048906,mouth
smp_SRS048928,mouth
smp_SRS048936,nose
smp_SRS048941,ear
smp_SRS048957,nose
smp_SRS048964,mouth
smp_SRS048971,ear
smp_SRS048972,mouth
smp_SRS048973,mouth
smp_SRS048987,arm
smp_SRS048998,mouth
smp_SRS049002,ear
smp_SRS049012,mouth
smp_SRS049057,mouth
smp_SRS049063,mouth
smp_SRS049082,ear
smp_SRS049090,arm
smp_SRS049098,ear
smp_SRS049102,mouth
smp_SRS049113,mouth
smp_SRS049117,mouth
smp_SRS049118,arm
smp_SRS049119,mouth
smp_SRS049123,arm
smp_SRS049139,mouth
smp_SRS049142,mouth
smp_SRS049157,stool
smp_SRS049164,stool
smp_SRS049168,mouth
smp_SRS049174,mouth
smp_SRS049196,mouth
smp_SRS049203,mouth
smp_SRS049206,nose
smp_SRS049216,nose
smp_SRS049229,mouth
smp_SRS049248,mouth
smp_SRS049259,mouth
smp_SRS049266,mouth
smp_SRS049278,ear
smp_SRS049284,mouth
smp_SRS049286,mouth
smp_SRS049292,nose
smp_SRS049313,mouth
smp_SRS049323,mouth
smp_SRS049325,mouth
smp_SRS049355,arm
smp_SRS049372,vagina
smp_SRS049386,arm
smp_SRS049388,nose
smp_SRS049389,mouth
smp_SRS049396,vagina
smp_SRS049406,mouth
smp_SRS049428,stool
smp_SRS049430,arm
smp_SRS049434,arm
smp_SRS049453,mouth
smp_SRS049491,vagina
smp_SRS049521,mouth
smp_SRS049558,mouth
smp_SRS049575,nose
smp_SRS049589,mouth
smp_SRS049597,vagina
smp_SRS049599,ear
smp_SRS049609,mouth
smp_SRS049611,mouth
smp_SRS049620,stool
smp_SRS049622,mouth
smp_SRS049634,mouth
smp_SRS049637,mouth
smp_SRS049644,mouth
smp_SRS049647,ear
smp_SRS049648,mouth
smp_SRS049659,nose
smp_SRS049660,vagina
smp_SRS049668,ear
smp_SRS049738,mouth
smp_SRS049748,stool
smp_SRS049760,ear
smp_SRS049766,stool
smp_SRS049823,stool
smp_SRS049828,mouth
smp_SRS049834,nose
smp_SRS049858,mouth
smp_SRS049882,mouth
smp_SRS049891,nose
smp_SRS049893,mouth
smp_SRS049911,stool
smp_SRS049935,mouth
smp_SRS049939,mouth
smp_SRS049947,vagina
smp_SRS049949,stool
smp_SRS049955,nose
smp_SRS049958,mouth
smp_SRS049959,stool
smp_SRS049964,vagina
smp_SRS049972,mouth
smp_SRS049973,mouth
smp_SRS049982,stool
smp_SRS049990,mouth
smp_SRS050002,mouth
smp_SRS050005,mouth
smp_SRS050012,mouth
smp_SRS050020,mouth
smp_SRS050023,mouth
smp_SRS050034,mouth
smp_SRS050055,mouth
smp_SRS050075,mouth
smp_SRS050081,vagina
smp_SRS050106,vagina
smp_SRS050114,mouth
smp_SRS050119,mouth
smp_SRS050125,arm
smp_SRS050141,stool
smp_SRS050152,mouth
smp_SRS050155,mouth
smp_SRS050170,ear
smp_SRS050199,ear
smp_SRS050206,mouth
smp_SRS050208,mouth
smp_SRS050217,ear
smp_SRS050220,vagina
smp_SRS050224,ear
smp_SRS050233,ear
smp_SRS050234,mouth
smp_SRS050239,mouth
smp_SRS050243,mouth
smp_SRS050248,ear
smp_SRS050257,nose
smp_SRS050258,mouth
smp_SRS050262,mouth
smp_SRS050269,mouth
smp_SRS050283,ear
smp_SRS050292,mouth
smp_SRS050295,mouth
smp_SRS050307,ear
smp_SRS050320,ear
smp_SRS050321,mouth
smp_SRS050327,vagina
smp_SRS050329,vagina
smp_SRS050336,mouth
smp_SRS050362,mouth
smp_SRS050374,stool
smp_SRS050378,nose
smp_SRS050385,ear
smp_SRS050388,mouth
smp_SRS050408,mouth
smp_SRS050410,mouth
smp_SRS050412,mouth
smp_SRS050421,mouth
smp_SRS050422,stool
smp_SRS050426,mouth
smp_SRS050434,mouth
smp_SRS050447,mouth
smp_SRS050457,mouth
smp_SRS050470,mouth
smp_SRS050472,vagina
smp_SRS050481,arm
smp_SRS050493,mouth
smp_SRS050522,vagina
smp_SRS050528,nose
smp_SRS050555,ear
smp_SRS050599,stool
smp_SRS050602,mouth
smp_SRS050604,ear
smp_SRS050616,ear
smp_SRS050617,mouth
smp_SRS050634,vagina
smp_SRS050640,mouth
smp_SRS050653,ear
smp_SRS050655,mouth
smp_SRS050694,mouth
smp_SRS050710,ear
smp_SRS050719,mouth
smp_SRS050733,stool
smp_SRS050737,mouth
smp_SRS050761,arm
smp_SRS050772,mouth
smp_SRS050791,vagina
smp_SRS050795,arm
smp_SRS050803,mouth
smp_SRS050826,mouth
smp_SRS050838,mouth
smp_SRS050839,mouth
smp_SRS050846,mouth
smp_SRS050858,ear
smp_SRS050871,mouth
smp_SRS050936,mouth
smp_SRS050939,vagina
smp_SRS050944,arm
smp_SRS050958,mouth
smp_SRS050959,vagina
smp_SRS050971,mouth
smp_SRS050980,ear
smp_SRS050984,mouth
smp_SRS050987,arm
smp_SRS051010,mouth
smp_SRS051012,vagina
smp_SRS051029,mouth
smp_SRS051031,stool
smp_SRS051071,mouth
smp_SRS051086,stool
smp_SRS051089,ear
smp_SRS051093,vagina
smp_SRS051098,mouth
smp_SRS051099,ear
smp_SRS051102,mouth
smp_SRS051123,mouth
smp_SRS051154,mouth
smp_SRS051166,mouth
smp_SRS051170,ear
smp_SRS051176,mouth
smp_SRS051180,ear
smp_SRS051198,mouth
smp_SRS051203,mouth
smp_SRS051206,mouth
smp_SRS051219,mouth
smp_SRS051220,vagina
smp_SRS051224,mouth
smp_SRS051229,arm
smp_SRS051232,mouth
smp_SRS051241,ear
smp_SRS051242,ear
smp_SRS051250,mouth
smp_SRS051255,vagina
smp_SRS051265,mouth
smp_SRS051280,ear
smp_SRS051295,mouth
smp_SRS051311,mouth
smp_SRS051324,mouth
smp_SRS051345,mouth
smp_SRS051356,mouth
smp_SRS051359,mouth
smp_SRS051384,vagina
smp_SRS051407,vagina
smp_SRS051423,mouth
smp_SRS051437,mouth
smp_SRS051443,ear
smp_SRS051445,mouth
smp_SRS051449,ear
smp_SRS051454,mouth
smp_SRS051464,vagina
smp_SRS051466,mouth
smp_SRS051468,nose
smp_SRS051473,mouth
smp_SRS051483,mouth
smp_SRS051513,mouth
smp_SRS051535,ear
smp_SRS051551,mouth
smp_SRS051600,nose
smp_SRS051609,stool
smp_SRS051631,arm
smp_SRS051645,mouth
smp_SRS051657,mouth
smp_SRS051667,ear
smp_SRS051688,arm
smp_SRS051696,ear
smp_SRS051711,mouth
smp_SRS051724,mouth
smp_SRS051731,ear
smp_SRS051745,mouth
smp_SRS051758,mouth
smp_SRS051769,mouth
smp_SRS051778,mouth
smp_SRS051800,ear
smp_SRS051821,mouth
smp_SRS051827,mouth
smp_SRS051829,mouth
smp_SRS051849,mouth
smp_SRS051852,mouth
smp_SRS051865,nose
smp_SRS051870,mouth
smp_SRS051879,mouth
smp_SRS051881,mouth
smp_SRS051884,arm
smp_SRS051886,mouth
smp_SRS051892,stool
smp_SRS051921,vagina
smp_SRS051929,mouth
smp_SRS051935,mouth
smp_SRS051945,arm
smp_SRS051970,vagina
smp_SRS051976,mouth
smp_SRS051979,arm
smp_SRS051984,ear
smp_SRS052010,mouth
smp_SRS052037,vagina
smp_SRS052055,arm
smp_SRS052060,mouth
smp_SRS052074,mouth
smp_SRS052084,mouth
smp_SRS052098,mouth
smp_SRS052103,mouth
smp_SRS052116,mouth
smp_SRS052122,mouth
smp_SRS052128,mouth
smp_SRS052132,nose
smp_SRS052153,mouth
smp_SRS052157,mouth
smp_SRS052160,arm
smp_SRS052185,nose
smp_SRS052195,ear
smp_SRS052196,stool
smp_SRS052199,mouth
smp_SRS052219,arm
smp_SRS052228,nose
smp_SRS052230,mouth
smp_SRS052245,mouth
smp_SRS052249,mouth
smp_SRS052265,mouth
smp_SRS052268,ear
smp_SRS052312,ear
smp_SRS052323,nose
smp_SRS052326,stool
smp_SRS052335,mouth
smp_SRS052337,arm
smp_SRS052368,mouth
smp_SRS052377,mouth
smp_SRS052382,mouth
smp_SRS052408,mouth
smp_SRS052419,mouth
smp_SRS052423,mouth
smp_SRS052428,mouth
smp_SRS052430,mouth
smp_SRS052433,stool
smp_SRS052440,mouth
smp_SRS052454,mouth
smp_SRS052468,vagina
smp_SRS052469,mouth
smp_SRS052471,stool
smp_SRS052485,ear
smp_SRS052501,mouth
smp_SRS052522,mouth
smp_SRS052555,stool
smp_SRS052566,ear
smp_SRS052584,vagina
smp_SRS052599,arm
smp_SRS052612,arm
smp_SRS052615,mouth
smp_SRS052621,mouth
smp_SRS052624,mouth
smp_SRS052630,mouth
smp_SRS052631,mouth
smp_SRS052640,mouth
smp_SRS052681,mouth
smp_SRS052682,mouth
smp_SRS052691,mouth
smp_SRS052697,stool
smp_SRS052729,mouth
smp_SRS052737,arm
smp_SRS052746,mouth
smp_SRS052762,mouth
smp_SRS052787,mouth
smp_SRS052830,mouth
smp_SRS052843,vagina
smp_SRS052844,mouth
smp_SRS052849,mouth
smp_SRS052851,mouth
smp_SRS052897,mouth
smp_SRS052921,mouth
smp_SRS052931,mouth
smp_SRS052937,nose
smp_SRS052946,vagina
smp_SRS052973,mouth
smp_SRS052982,mouth
smp_SRS053001,mouth
smp_SRS053026,mouth
smp_SRS053052,mouth
smp_SRS053059,mouth
smp_SRS053061,mouth
smp_SRS053074,mouth
smp_SRS053092,mouth
smp_SRS053096,mouth
smp_SRS053114,mouth
smp_SRS053128,mouth
smp_SRS053138,ear
smp_SRS053142,mouth
smp_SRS053146,mouth
smp_SRS053208,mouth
smp_SRS053216,mouth
smp_SRS053222,mouth
smp_SRS053246,mouth
smp_SRS053253,vagina
smp_SRS053264,mouth
smp_SRS053271,mouth
smp_SRS053278,mouth
smp_SRS053285,vagina
smp_SRS053288,mouth
smp_SRS053293,vagina
smp_SRS053301,stool
smp_SRS053304,arm
smp_SRS053335,stool
smp_SRS053348,nose
smp_SRS053355,mouth
smp_SRS053366,mouth
smp_SRS053393,ear
smp_SRS053403,nose
smp_SRS053409,mouth
smp_SRS053420,vagina
smp_SRS053434,ear
smp_SRS053439,mouth
smp_SRS053440,ear
smp_SRS053453,vagina
smp_SRS053457,ear
smp_SRS053469,vagina
smp_SRS053477,mouth
smp_SRS053478,vagina
smp_SRS053487,mouth
smp_SRS053500,arm
smp_SRS053513,mouth
smp_SRS053525,stool
smp_SRS053553,ear
smp_SRS053562,arm
smp_SRS053564,mouth
smp_SRS053569,mouth
smp_SRS053570,mouth
smp_SRS053593,arm
smp_SRS053598,vagina
smp_SRS053602,vagina
smp_SRS053617,mouth
smp_SRS053635,mouth
smp_SRS053637,ear
smp_SRS053664,mouth
smp_SRS053706,ear
smp_SRS053713,arm
smp_SRS053714,vagina
smp_SRS053731,mouth
smp_SRS053756,mouth
smp_SRS053764,ear
smp_SRS053765,mouth
smp_SRS053775,mouth
smp_SRS053783,mouth
smp_SRS053814,mouth
smp_SRS053817,vagina
smp_SRS053819,mouth
smp_SRS053828,mouth
smp_SRS053832,mouth
smp_SRS053877,vagina
smp_SRS053893,mouth
smp_SRS053901,mouth
smp_SRS053902,mouth
smp_SRS053920,mouth
smp_SRS053925,mouth
smp_SRS053956,stool
smp_SRS054007,arm
smp_SRS054039,mouth
smp_SRS054043,mouth
smp_SRS054065,mouth
smp_SRS054072,mouth
smp_SRS054094,ear
smp_SRS054108,mouth
smp_SRS054112,mouth
smp_SRS054121,mouth
smp_SRS054126,ear
smp_SRS054219,mouth
smp_SRS054232,ear
smp_SRS054236,ear
smp_SRS054246,mouth
smp_SRS054258,mouth
smp_SRS054275,ear
smp_SRS054288,ear
smp_SRS054330,mouth
smp_SRS054341,vagina
smp_SRS054358,ear
smp_SRS054361,mouth
smp_SRS054371,mouth
smp_SRS054372,vagina
smp_SRS054376,mouth
smp_SRS054390,mouth
smp_SRS054401,mouth
smp_SRS054405,mouth
smp_SRS054426,mouth
smp_SRS054431,ear
smp_SRS054440,mouth
smp_SRS054441,mouth
smp_SRS054461,stool
smp_SRS054465,mouth
smp_SRS054475,mouth
smp_SRS054477,nose
smp_SRS054488,stool
smp_SRS054512,mouth
smp_SRS054520,mouth
smp_SRS054549,vagina
smp_SRS054553,vagina
smp_SRS054558,mouth
smp_SRS054559,mouth
smp_SRS054571,mouth
smp_SRS054576,mouth
smp_SRS054588,mouth
smp_SRS054590,stool
smp_SRS054608,stool
smp_SRS054616,mouth
smp_SRS054619,mouth
smp_SRS054624,mouth
smp_SRS054649,mouth
smp_SRS054669,mouth
smp_SRS054697,mouth
smp_SRS054708,ear
smp_SRS054709,mouth
smp_SRS054730,nose
smp_SRS054740,arm
smp_SRS054770,mouth
smp_SRS054796,mouth
smp_SRS054800,nose
smp_SRS054821,mouth
smp_SRS054824,mouth
smp_SRS054830,arm
smp_SRS054837,mouth
smp_SRS054907,mouth
smp_SRS054917,arm
smp_SRS054928,stool
smp_SRS054932,arm
smp_SRS054953,mouth
smp_SRS054954,mouth
smp_SRS054970,mouth
smp_SRS054989,vagina
smp_SRS054998,mouth
smp_SRS055001,ear
smp_SRS055003,mouth
smp_SRS055007,arm
smp_SRS055028,ear
smp_SRS055034,arm
smp_SRS055039,nose
smp_SRS055075,arm
smp_SRS055088,mouth
smp_SRS055113,vagina
smp_SRS055114,mouth
smp_SRS055123,mouth
smp_SRS055124,mouth
smp_SRS055136,mouth
smp_SRS055137,stool
smp_SRS055141,mouth
smp_SRS055144,mouth
smp_SRS055157,mouth
smp_SRS055161,mouth
smp_SRS055168,arm
smp_SRS055187,ear
smp_SRS055191,ear
smp_SRS055203,mouth
smp_SRS055211,mouth
smp_SRS055231,ear
smp_SRS055253,mouth
smp_SRS055278,mouth
smp_SRS055295,mouth
smp_SRS055304,mouth
smp_SRS055314,mouth
smp_SRS055315,nose
smp_SRS055318,nose
smp_SRS055342,mouth
smp_SRS055347,ear
smp_SRS055348,mouth
smp_SRS055354,ear
smp_SRS055363,mouth
smp_SRS055377,mouth
smp_SRS055412,ear
smp_SRS055431,mouth
smp_SRS055432,mouth
smp_SRS055450,mouth
smp_SRS055461,mouth
smp_SRS055465,mouth
smp_SRS055467,mouth
smp_SRS055470,ear
smp_SRS055482,stool
smp_SRS055513,mouth
smp_SRS055531,mouth
smp_SRS055541,mouth
smp_SRS055563,stool
smp_SRS055574,mouth
smp_SRS055605,mouth
smp_SRS055620,mouth
smp_SRS055621,mouth
smp_SRS055625,mouth
smp_SRS055630,nose
smp_SRS055631,nose
smp_SRS055632,mouth
smp_SRS055643,mouth
smp_SRS055647,nose
smp_SRS055665,stool
smp_SRS055669,nose
smp_SRS055673,ear
smp_SRS055686,mouth
smp_SRS055687,mouth
smp_SRS055697,stool
smp_SRS055727,stool
smp_SRS055740,mouth
smp_SRS055748,ear
smp_SRS055772,mouth
smp_SRS055785,vagina
smp_SRS055787,ear
smp_SRS055789,mouth
smp_SRS055805,mouth
smp_SRS055808,mouth
smp_SRS055814,mouth
smp_SRS055821,ear
smp_SRS055825,vagina
smp_SRS055828,mouth
smp_SRS055847,mouth
smp_SRS055853,mouth
smp_SRS055868,mouth
smp_SRS055871,ear
smp_SRS055875,mouth
smp_SRS055879,mouth
smp_SRS055886,mouth
smp_SRS055888,arm
smp_SRS055904,mouth
smp_SRS055924,ear
smp_SRS055927,mouth
smp_SRS055934,stool
smp_SRS055952,mouth
smp_SRS055956,vagina
smp_SRS055961,mouth
smp_SRS055981,vagina
smp_SRS055987,mouth
smp_SRS055988,ear
smp_SRS056008,arm
smp_SRS056028,mouth
smp_SRS056044,arm
smp_SRS056063,ear
smp_SRS056067,ear
smp_SRS056095,nose
smp_SRS056105,mouth
smp_SRS056107,ear
smp_SRS056140,mouth
smp_SRS056153,mouth
smp_SRS056159,mouth
smp_SRS056161,vagina
smp_SRS056167,mouth
smp_SRS056170,mouth
smp_SRS056181,ear
smp_SRS056207,vagina
smp_SRS056219,mouth
smp_SRS056223,mouth
smp_SRS056240,ear
smp_SRS056255,stool
smp_SRS056259,stool
smp_SRS056264,mouth
smp_SRS056274,nose
smp_SRS056286,vagina
smp_SRS056304,mouth
smp_SRS056329,mouth
smp_SRS056331,mouth
smp_SRS056351,mouth
smp_SRS056362,mouth
smp_SRS056363,vagina
smp_SRS056367,mouth
smp_SRS056384,vagina
smp_SRS056396,mouth
smp_SRS056403,mouth
smp_SRS056421,mouth
smp_SRS056430,ear
smp_SRS056433,mouth
smp_SRS056456,arm
smp_SRS056460,mouth
smp_SRS056473,nose
smp_SRS056480,mouth
smp_SRS056485,mouth
smp_SRS056493,mouth
smp_SRS056498,mouth
smp_SRS056505,stool
smp_SRS056509,mouth
smp_SRS056511,mouth
smp_SRS056514,vagina
smp_SRS056515,ear
smp_SRS056523,nose
smp_SRS056529,mouth
smp_SRS056542,ear
smp_SRS056561,vagina
smp_SRS056576,mouth
smp_SRS056606,mouth
smp_SRS056620,stool
smp_SRS056629,mouth
smp_SRS056656,stool
smp_SRS056664,nose
smp_SRS056677,arm
smp_SRS056678,vagina
smp_SRS056693,vagina
smp_SRS056694,nose
smp_SRS056702,mouth
smp_SRS056724,arm
smp_SRS056730,arm
smp_SRS056732,mouth
smp_SRS056733,mouth
smp_SRS056736,mouth
smp_SRS056749,mouth
smp_SRS056751,mouth
smp_SRS056770,ear
smp_SRS056779,mouth
smp_SRS056795,mouth
smp_SRS056814,mouth
smp_SRS056824,nose
smp_SRS056832,stool
smp_SRS056834,mouth
smp_SRS056841,mouth
smp_SRS056854,vagina
smp_SRS056867,arm
smp_SRS056878,vagina
smp_SRS056891,mouth
smp_SRS056913,ear
smp_SRS056919,arm
smp_SRS056932,mouth
smp_SRS056981,vagina
smp_SRS056999,mouth
smp_SRS057009,mouth
smp_SRS057046,mouth
smp_SRS057051,mouth
smp_SRS057060,ear
smp_SRS057065,vagina
smp_SRS057069,mouth
smp_SRS057073,mouth
smp_SRS057075,vagina
smp_SRS057093,mouth
smp_SRS057094,mouth
smp_SRS057122,stool
smp_SRS057146,mouth
smp_SRS057163,arm
smp_SRS057208,arm
smp_SRS057212,ear
smp_SRS057221,arm
smp_SRS057251,mouth
smp_SRS057258,stool
smp_SRS057259,mouth
smp_SRS057265,mouth
smp_SRS057267,stool
smp_SRS057272,ear
smp_SRS057278,vagina
smp_SRS057288,ear
smp_SRS057290,mouth
smp_SRS057292,vagina
smp_SRS057300,mouth
smp_SRS057305,ear
smp_SRS057320,mouth
smp_SRS057361,mouth
smp_SRS057362,mouth
smp_SRS057399,arm
smp_SRS057421,ear
smp_SRS057422,nose
smp_SRS057423,mouth
smp_SRS057447,stool
smp_SRS057450,mouth
smp_SRS057453,mouth
smp_SRS057461,mouth
smp_SRS057466,vagina
smp_SRS057473,mouth
smp_SRS057481,ear
smp_SRS057489,mouth
smp_SRS057494,nose
smp_SRS057499,ear
smp_SRS057515,mouth
smp_SRS057548,nose
smp_SRS057550,mouth
smp_SRS057565,mouth
smp_SRS057569,mouth
smp_SRS057586,mouth
smp_SRS057589,mouth
smp_SRS057595,mouth
smp_SRS057603,mouth
smp_SRS057608,mouth
smp_SRS057612,mouth
smp_SRS057613,mouth
smp_SRS057633,mouth
smp_SRS057634,mouth
smp_SRS057638,mouth
smp_SRS057656,mouth
smp_SRS057676,stool
smp_SRS057689,mouth
smp_SRS057692,mouth
smp_SRS057704,mouth
smp_SRS057726,mouth
smp_SRS057730,mouth
smp_SRS057746,arm
smp_SRS057750,ear
smp_SRS057759,mouth
smp_SRS057762,mouth
smp_SRS057789,mouth
smp_SRS057792,mouth
smp_SRS057795,mouth
smp_SRS057813,mouth
smp_SRS057836,mouth
smp_SRS057843,ear
smp_SRS057864,nose
smp_SRS057867,mouth
smp_SRS057878,nose
smp_SRS057895,ear
smp_SRS057898,vagina
smp_SRS057900,vagina
smp_SRS057901,stool
smp_SRS057907,ear
smp_SRS057913,mouth
smp_SRS057920,mouth
smp_SRS057938,ear
smp_SRS057943,ear
smp_SRS057949,mouth
smp_SRS057977,mouth
smp_SRS057978,mouth
smp_SRS058032,vagina
smp_SRS058051,ear
smp_SRS058077,vagina
smp_SRS058104,mouth
smp_SRS058122,arm
smp_SRS058159,nose
smp_SRS058160,mouth
smp_SRS058170,mouth
smp_SRS058175,mouth
smp_SRS058182,ear
smp_SRS058191,vagina
smp_SRS058192,mouth
smp_SRS058193,ear
smp_SRS058210,mouth
smp_SRS058238,mouth
smp_SRS058242,mouth
smp_SRS058246,mouth
smp_SRS058251,ear
smp_SRS058256,mouth
smp_SRS058271,mouth
smp_SRS058273,ear
smp_SRS058293,mouth
smp_SRS058297,vagina
smp_SRS058326,mouth
smp_SRS058328,ear
smp_SRS058373,arm
smp_SRS058379,nose
smp_SRS058381,ear
smp_SRS058383,mouth
smp_SRS058387,mouth
smp_SRS058390,ear
smp_SRS058399,mouth
smp_SRS058403,mouth
smp_SRS058416,stool
smp_SRS058420,nose
smp_SRS058444,mouth
smp_SRS058459,mouth
smp_SRS058474,mouth
smp_SRS058482,ear
smp_SRS058494,mouth
smp_SRS058495,mouth
smp_SRS058500,mouth
smp_SRS058507,mouth
smp_SRS058514,arm
smp_SRS058527,mouth
smp_SRS058537,mouth
smp_SRS058543,mouth
smp_SRS058581,mouth
smp_SRS058584,mouth
smp_SRS058599,mouth
smp_SRS058603,mouth
smp_SRS058622,mouth
smp_SRS058627,mouth
smp_SRS058650,vagina
smp_SRS058660,arm
smp_SRS058663,nose
smp_SRS058681,mouth
smp_SRS058695,mouth
smp_SRS058714,vagina
smp_SRS058741,mouth
smp_SRS058746,mouth
smp_SRS058765,ear
smp_SRS058770,stool
smp_SRS058776,mouth
smp_SRS058788,nose
smp_SRS058791,mouth
smp_SRS058805,mouth
smp_SRS058818,ear
smp_SRS058824,mouth
smp_SRS062399,mouth
smp_SRS062408,mouth
smp_SRS062410,mouth
smp_SRS062414,mouth
smp_SRS062427,stool
smp_SRS062431,arm
smp_SRS062443,arm
smp_SRS062445,vagina
smp_SRS062455,nose
smp_SRS062457,mouth
smp_SRS062461,ear
smp_SRS062463,mouth
smp_SRS062464,stool
smp_SRS062465,mouth
smp_SRS062468,mouth
smp_SRS062472,mouth
smp_SRS062479,mouth
smp_SRS062492,mouth
smp_SRS062500,mouth
smp_SRS062510,nose
smp_SRS062514,mouth
smp_SRS062517,mouth
smp_SRS062521,mouth
smp_SRS062532,arm
smp_SRS062536,mouth
smp_SRS062539,arm
smp_SRS062540,mouth
smp_SRS062544,mouth
smp_SRS062561,mouth
smp_SRS062575,mouth
smp_SRS062583,mouth
smp_SRS062597,mouth
smp_SRS062600,mouth
smp_SRS062601,mouth
smp_SRS062607,mouth
smp_SRS062608,ear
smp_SRS062610,stool
smp_SRS062615,mouth
smp_SRS062616,mouth
smp_SRS062618,mouth
smp_SRS062620,mouth
smp_SRS062628,mouth
smp_SRS062635,vagina
smp_SRS062652,vagina
smp_SRS062655,mouth
smp_SRS062660,mouth
smp_SRS062662,mouth
smp_SRS062667,mouth
smp_SRS062681,mouth
smp_SRS062682,nose
smp_SRS062693,mouth
smp_SRS062699,ear
smp_SRS062703,arm
smp_SRS062708,mouth
smp_SRS062712,mouth
smp_SRS062719,mouth
smp_SRS062723,mouth
smp_SRS062726,mouth
smp_SRS062733,ear
smp_SRS062739,vagina
smp_SRS062741,arm
smp_SRS062742,mouth
smp_SRS062747,mouth
smp_SRS062748,ear
smp_SRS062749,mouth
smp_SRS062773,ear
smp_SRS062777,mouth
smp_SRS062784,mouth
smp_SRS062793,mouth
smp_SRS062795,arm
smp_SRS062796,mouth
smp_SRS062799,arm
smp_SRS062800,mouth
smp_SRS062803,mouth
smp_SRS062811,mouth
smp_SRS062829,mouth
smp_SRS062832,mouth
smp_SRS062836,ear
smp_SRS062845,arm
smp_SRS062847,stool
smp_SRS062851,mouth
smp_SRS062886,mouth
smp_SRS062889,vagina
smp_SRS062893,arm
smp_SRS062896,vagina
smp_SRS062898,nose
smp_SRS062908,mouth
smp_SRS062913,mouth
smp_SRS062923,vagina
smp_SRS062943,mouth
smp_SRS062954,mouth
smp_SRS062955,mouth
smp_SRS062961,ear
smp_SRS062964,nose
smp_SRS062969,vagina
smp_SRS062978,mouth
smp_SRS062980,mouth
smp_SRS062985,nose
smp_SRS062994,mouth
smp_SRS062997,mouth
smp_SRS062998,arm
smp_SRS063007,mouth
smp_SRS063018,nose
smp_SRS063023,mouth
smp_SRS063053,nose
smp_SRS063059,vagina
smp_SRS063068,stool
smp_SRS063070,mouth
smp_SRS063078,mouth
smp_SRS063079,arm
smp_SRS063087,mouth
smp_SRS063095,vagina
smp_SRS063101,arm
smp_SRS063105,vagina
smp_SRS063110,nose
smp_SRS063123,mouth
smp_SRS063125,mouth
smp_SRS063132,arm
smp_SRS063138,stool
smp_SRS063142,mouth
smp_SRS063153,vagina
smp_SRS063154,ear
smp_SRS063157,mouth
smp_SRS063168,ear
smp_SRS063173,mouth
smp_SRS063184,mouth
smp_SRS063197,mouth
smp_SRS063210,vagina
smp_SRS063214,stool
smp_SRS063221,vagina
smp_SRS063235,mouth
smp_SRS063236,mouth
smp_SRS063239,ear
smp_SRS063248,mouth
smp_SRS063252,mouth
smp_SRS063253,arm
smp_SRS063268,arm
smp_SRS063275,stool
smp_SRS063277,mouth
smp_SRS063285,vagina
smp_SRS063287,mouth
smp_SRS063292,vagina
smp_SRS063293,ear
smp_SRS063298,vagina
smp_SRS063301,mouth
smp_SRS063304,nose
smp_SRS063307,stool
smp_SRS063310,vagina
smp_SRS063318,mouth
smp_SRS063324,stool
smp_SRS063340,nose
smp_SRS063342,ear
smp_SRS063361,ear
smp_SRS063367,mouth
smp_SRS063383,mouth
smp_SRS063388,mouth
smp_SRS063400,mouth
smp_SRS063416,mouth
smp_SRS063417,vagina
smp_SRS063426,mouth
smp_SRS063429,nose
smp_SRS063437,mouth
smp_SRS063438,mouth
smp_SRS063444,vagina
smp_SRS063449,mouth
smp_SRS063456,arm
smp_SRS063457,ear
smp_SRS063462,mouth
smp_SRS063480,mouth
smp_SRS063481,mouth
smp_SRS063488,ear
smp_SRS063494,mouth
smp_SRS063499,mouth
smp_SRS063501,mouth
smp_SRS063509,mouth
smp_SRS063513,mouth
smp_SRS063514,mouth
smp_SRS063515,mouth
smp_SRS063516,mouth
smp_SRS063522,vagina
smp_SRS063524,stool
smp_SRS063535,vagina
smp_SRS063549,mouth
smp_SRS063551,mouth
smp_SRS063554,mouth
smp_SRS063560,nose
smp_SRS063594,mouth
smp_SRS063603,mouth
smp_SRS063608,stool
smp_SRS063611,ear
smp_SRS063612,mouth
smp_SRS063615,nose
smp_SRS063623,nose
smp_SRS063624,nose
smp_SRS063628,mouth
smp_SRS063636,mouth
smp_SRS063651,mouth
smp_SRS063665,mouth
smp_SRS063673,mouth
smp_SRS063675,arm
smp_SRS063679,ear
smp_SRS063680,mouth
smp_SRS063697,mouth
smp_SRS063700,ear
smp_SRS063715,arm
smp_SRS063720,vagina
smp_SRS063727,mouth
smp_SRS063728,mouth
smp_SRS063746,mouth
smp_SRS063753,nose
smp_SRS063755,vagina
smp_SRS063756,mouth
smp_SRS063766,mouth
smp_SRS063768,nose
smp_SRS063770,arm
smp_SRS063776,mouth
smp_SRS063780,mouth
smp_SRS063781,arm
smp_SRS063782,ear
smp_SRS063783,mouth
smp_SRS063784,mouth
